,Athlete_Name,Opponent_Name,W/L
6948,Matheus Luna ,Caio Caetano ,1
6949,Matheus Luna ,Damien Nitkin ,1
6950,Matheus Luna ,Igor Paiva ,1
6951,Matheus Luna ,Jake Watson ,1
6952,Matheus Luna ,Jeferson Guaresi ,1
6953,Matheus Luna ,Manuel Ribamar,1
6954,Matheus Luna ,Marlon Tanaka Fagundes ,1
6955,Matheus Luna ,Mason Fowler,1
6956,Matheus Luna ,"Pedro Alex ""Bom Bom"" ",1
6957,Matheus Luna ,Victor Hugo,1
6958,Matheus Lutes ,Augusto 'Tanquinho' Mendes ,1
6959,Matheus Lutes ,Inseong Jang ,1
6960,Matheus Lutes ,Jason Rau ,1
6961,Matheus Lutes ,Marcin Held ,1
6962,Matheus Lutes ,Masahiro Iwasaki ,1
6963,Matheus Lutes ,Osvaldo Queixinho Moizinho ,1
6964,Matheus Lutes ,Valdir Araujo ,1
6965,Matheus Magalhaes ,Marcelo Cohen,1
6966,Matheus Oliveira ,Kevin Cuervo ,1
6967,Matheus Spirandeli ,Diogo Moreno ,2
6968,Matheus Spirandeli ,Esdras Barbosa ,1
6969,Matheus Spirandeli ,Faisal Al-Ketbi ,1
6970,Matheus Spirandeli ,Felipe Silva ,1
6971,Matheus Spirandeli ,Henrique Cardoso ,1
6972,Matheus Spirandeli ,Leonardo Lara ,1
6973,Matheus Spirandeli ,Marcos Vinicius Martins ,1
6974,Matheus Spirandeli ,Matt Leighton ,1
6975,Matheus Spirandeli ,Rafael Paganini ,1
6976,Matheus Spirandeli ,Renato Cardoso ,1
6977,Matheus Spirandeli ,Sean Coates ,1
6978,Matheus Spirandeli ,Thiago Cesar De Andrade Silva ,1
6979,Matheus Spirandeli ,Thiago Sa ,1
6980,Matheus Spirandeli ,"Vinicius ""Trator"" Ferreira",1
6981,Matheus Spirandeli ,Yan Lucas ,1
6982,Mathias Luna ,Andy Murasaki,1
6983,Mathias Luna ,Bruno Lima ,1
6984,Mathias Luna ,Caio Caetano ,2
6985,Mathias Luna ,Carlos CJ Souza ,1
6986,Mathias Luna ,Daniel Hampton ,1
6987,Mathias Luna ,Eddie Avelar ,1
6988,Mathias Luna ,Hunter Newton ,1
6989,Mathias Luna ,Italo Moura ,1
6990,Mathias Luna ,Jake Watson ,1
6991,Mathias Luna ,Jay Jay Wilson ,1
6992,Mathias Luna ,Lucas Alves ,1
6993,Mathias Luna ,Lucas Valle ,1
6994,Mathias Luna ,Matheus Felipe Xavier ,1
6995,Mathias Luna ,Rehan Mutalib ,1
6996,Mathias Luna ,Rodrigo Gortari Barbosa ,1
6997,Mathias Luna ,Ronaldo Junior,1
6998,Mathias Luna ,Servio Tulio ,1
6999,Mathias Luna ,Vinicius Garcia ,1
7000,Mathias Luna ,Vinicius Wong ,1
7001,Matt Arroyo ,Vagner Rocha,1
7002,Matt Kirchwehm ,Daniel Strauss ,1
7003,Matt Kirchwehm ,Ryan Walsh ,1
7004,Matt Leighton ,"Aaron ""Tex"" Johnson",2
7005,Matt Leighton ,Adam Bradley ,1
7006,Matt Leighton ,Andre Gomes Reis ,1
7007,Matt Leighton ,Antonio Zuazo ,1
7008,Matt Leighton ,Charles McGuire ,2
7009,Matt Leighton ,DJ Jackson ,1
7010,Matt Leighton ,Dante Leon,1
7011,Matt Leighton ,Diego Gamonal Nogueira ,1
7012,Matt Leighton ,Haisam Rida,1
7013,Matt Leighton ,Joshua Lee bowlin ,1
7014,Matt Leighton ,Kenneth Brown ,1
7015,Matt Leighton ,Melor Sturua ,3
7016,Matt Leighton ,Nick Calvanese ,1
7017,Matt Leighton ,Oscar Hipp ,1
7018,Matt Leighton ,Paulo Azambuja ,1
7019,Matt Leighton ,Thomas McMahon ,2
7020,Matt Leighton ,Vinicius Garcia ,1
7021,Matt Secor ,Dan Martinez ,1
7022,Matt Secor ,Jesse Taylor ,1
7023,Matt Secor ,Stephen Martinez ,1
7024,Matthew Cox ,Austin Baker ,1
7025,Matthew Cox ,Ed Johnson ,1
7026,Matthew Martinez ,Adrian Benavides ,1
7027,Matthew Martinez ,Wes Levine ,1
7028,Matthew Rice ,Nicholas Spacek ,1
7029,Matthew Tesla ,Dan Martinez ,1
7030,Matthew Tesla ,Richie Martinez ,1
7031,Mauricio Gomez ,Estevan Martinez ,1
7032,Mauricio Gomez ,Giann Moramarco ,1
7033,Mauricio Gomez ,Gianni Grippo,1
7034,Mauricio Gomez ,Jim Alers ,1
7035,Mauricio Gomez ,Pablo Lavaselli ,1
7036,Max Bickerton ,Charles McGuire ,2
7037,Max Bickerton ,Georgios Akhtar ,1
7038,Max Bickerton ,Sean Coates ,1
7039,Max Bickerton ,Shane Fishman ,1
7040,Max Campos ,Ashley Williams,1
7041,Max Campos ,Jan Basso ,1
7042,Max Campos ,Ross Nicholls ,1
7043,Max Campos ,Sergio Calderon ,1
7044,Max Campos ,Thomas Halpin ,1
7045,Max Gimenis,AJ Agazarm ,2
7046,Max Gimenis,"Aaron ""Tex"" Johnson",3
7047,Max Gimenis,Alex Huddleston ,1
7048,Max Gimenis,Andre Porfirio ,1
7049,Max Gimenis,Austin Baker ,1
7050,Max Gimenis,Brandon Bergeron ,2
7051,Max Gimenis,Casey Hellenberg ,1
7052,Max Gimenis,Charles McGuire ,1
7053,Max Gimenis,Clay Mayfield ,1
7054,Max Gimenis,Dany Gerard ,2
7055,Max Gimenis,Devhonte Johnson ,2
7056,Max Gimenis,Dillon Danis,1
7057,Max Gimenis,Fabio Caloi ,1
7058,Max Gimenis,Felipe Bezerra ,1
7059,Max Gimenis,Felipe Silva ,1
7060,Max Gimenis,Gabriel Lucas ,1
7061,Max Gimenis,Gianni Grippo,1
7062,Max Gimenis,Guilherme Augusto ,2
7063,Max Gimenis,Helton Jose ,1
7064,Max Gimenis,Igor Schneider ,1
7065,Max Gimenis,Italo Moura ,1
7066,Max Gimenis,Jackson Douglas ,1
7067,Max Gimenis,James Puopolo,2
7068,Max Gimenis,Jeferson Guaresi ,1
7069,Max Gimenis,Jeff Cummings ,1
7070,Max Gimenis,Joao Gabriel Matos ,1
7071,Max Gimenis,John Hansen ,1
7072,Max Gimenis,Johnny Tama,2
7073,Max Gimenis,Josh Guerra ,1
7074,Max Gimenis,Kaniela Kahuanui ,1
7075,Max Gimenis,Kaynan Duarte,1
7076,Max Gimenis,Luiz Panza,2
7077,Max Gimenis,Mahamed Aly ,1
7078,Max Gimenis,Marcos Junior ,1
7079,Max Gimenis,Nate Howe ,1
7080,Max Gimenis,Nicolas Penzer ,1
7081,Max Gimenis,Orlando Sanchez ,1
7082,Max Gimenis,Oscar Hipp ,2
7083,Max Gimenis,Paulo Gabriel ,1
7084,Max Gimenis,Piter Frank ,1
7085,Max Gimenis,Rehan Mutalib ,1
7086,Max Gimenis,Renan Vieira ,1
7087,Max Gimenis,Renato Tagliari ,1
7088,Max Gimenis,Rene Sousa ,1
7089,Max Gimenis,Ricardo Evangelista ,1
7090,Max Gimenis,Ricardo Ribeiro ,2
7091,Max Gimenis,Roberto Torralbas ,1
7092,Max Gimenis,Ryan Roach ,1
7093,Max Gimenis,Simon Park ,2
7094,Max Gimenis,Tanner Rice ,1
7095,Max Gimenis,Thomas Keenan ,1
7096,Max Gimenis,Thomas McMahon ,2
7097,Max Gimenis,"Vinicius ""Trator"" Ferreira",2
7098,Max Gimenis,Vitor Toledo ,1
7099,Max Lindblad ,Alex Cabanes ,1
7100,Max Lindblad ,Ali Monfaradi ,1
7101,Max Lindblad ,Bradley Hill ,1
7102,Max Lindblad ,Diego Ramalho ,1
7103,Max Lindblad ,Espen Mathiesen ,1
7104,Max Lindblad ,Flavio Vianna ,2
7105,Max Lindblad ,Francisco 'Sinistro' Iturralde ,1
7106,Max Lindblad ,Guilherme Rocha ,1
7107,Max Lindblad ,Igor Sousa ,1
7108,Max Lindblad ,Kenji Sette ,1
7109,Max Lindblad ,Maciej Kozak ,1
7110,Max Lindblad ,Magomed Abdulkadirov ,3
7111,Max Lindblad ,Manuel Ribamar,2
7112,Max Lindblad ,Natan Chueng ,1
7113,Max Lindblad ,Nathan Mendelsohn ,1
7114,Max Lindblad ,Pedro Ramalho ,1
7115,Max Lindblad ,Sergio Rios ,2
7116,Max Lindblad ,Tommi Pulkkanen ,1
7117,Max Rohskopf ,Chase Davis ,1
7118,Max Rohskopf ,Ethan Crelinsten,1
7119,Mayara Oishi ,Serena Gabrielli ,1
7120,Mayssa Bastos,Alex Nguyen ,1
7121,Mayssa Bastos,Amal Amjahid ,1
7122,Mayssa Bastos,Amber Rymarz-Freitas ,1
7123,Mayssa Bastos,Arantzazu Romero Pérez ,2
7124,Mayssa Bastos,Brenda Larissa ,4
7125,Mayssa Bastos,Bruna Burns ,1
7126,Mayssa Bastos,Elina Moestam ,1
7127,Mayssa Bastos,Fabiana Jorge ,1
7128,Mayssa Bastos,Fiona Watson ,3
7129,Mayssa Bastos,Grace Gundrum,3
7130,Mayssa Bastos,Helen Faria ,1
7131,Mayssa Bastos,Jasmine Rocha ,1
7132,Mayssa Bastos,Jessa Khan,4
7133,Mayssa Bastos,Julia Pareja ,1
7134,Mayssa Bastos,Livia Giles ,1
7135,Mayssa Bastos,Luna Barea ,1
7136,Mayssa Bastos,Natalia Carriello ,1
7137,Mayssa Bastos,Pati Fontes,6
7138,Mayssa Bastos,Rikako Yuasa ,3
7139,Mayssa Bastos,Rose El Sharouni ,3
7140,Mayssa Bastos,Saori Shibamoto ,1
7141,Mayssa Bastos,Serena Gabrielli ,7
7142,Mayssa Bastos,Sofia Amarante ,4
7143,Mayssa Bastos,Tammi Musumeci ,1
7144,Mayssa Bastos,Tatiane Nunes ,1
7145,Mayssa Bastos,Thamires Aquino ,2
7146,Mayssa Bastos,Vicky Hoang ,1
7147,Melissa Cueto ,Andressa Cintra ,1
7148,Melissa Cueto ,Emilly Alves Silva ,1
7149,Melissa Cueto ,Izadora Cristina Silva ,1
7150,Melissa Cueto ,Jessica Swanson ,1
7151,Melissa Cueto ,Luanna Alzuguir ,1
7152,Melissa Cueto ,Maggie Grindatti,3
7153,Melissa Cueto ,Maria Malyjasiak ,1
7154,Melissa Cueto ,Sarah Rice ,1
7155,Melksedec Franco ,Jaakko Vilander ,1
7156,Mica Galvao,Alan Sanchez ,1
7157,Mica Galvao,Andrew Tackett,1
7158,Mica Galvao,Austin Oranday ,1
7159,Mica Galvao,Clay Mayfield ,1
7160,Mica Galvao,Damien Nitkin ,1
7161,Mica Galvao,Dante Leon,2
7162,Mica Galvao,David Beluche ,1
7163,Mica Galvao,Espen Mathiesen ,1
7164,Mica Galvao,Igor Feliz ,1
7165,Mica Galvao,Jacob Couch,1
7166,Mica Galvao,John Combs,1
7167,Mica Galvao,Jonnatas Gracie ,1
7168,Mica Galvao,Keith Krikorian ,2
7169,Mica Galvao,Leandro Lo,1
7170,Mica Galvao,Leonardo Lara ,1
7171,Mica Galvao,Levi Jones-Leary,1
7172,Mica Galvao,"Lucas ""Hulk"" Barbosa",1
7173,Mica Galvao,Lucas Protasio ,2
7174,Mica Galvao,Magid Hage ,1
7175,Mica Galvao,Mateus Rodrigues ,1
7176,Mica Galvao,Matheus Gabriel,1
7177,Mica Galvao,Natan Chueng ,1
7178,Mica Galvao,Oliver Taza,2
7179,Mica Galvao,Paulo Gabriel ,1
7180,Mica Galvao,Pedro Marinho,1
7181,Mica Galvao,Pedro Rocha ,1
7182,Mica Galvao,Renato Canuto,1
7183,Mica Galvao,Servio Tulio ,1
7184,Mica Galvao,Tainan Dalpra,1
7185,Mica Galvao,Tye Ruotolo,1
7186,Mica Galvao,William Tackett,1
7187,Micah Brakefield ,Benji Silva ,1
7188,Michael Crisp ,David Garmo,1
7189,Michael Egley ,Sultan Al Ali ,1
7190,Michael Fowler ,Josh Hinger ,1
7191,Michael Fowler ,Samuel Snow ,1
7192,Michael Langhi ,AJ Sousa ,1
7193,Michael Langhi ,Alex Cabanes ,1
7194,Michael Langhi ,Augusto 'Tanquinho' Mendes ,2
7195,Michael Langhi ,Caio Almeida ,1
7196,Michael Langhi ,Casey Ryan ,1
7197,Michael Langhi ,Celso Vinicius ,1
7198,Michael Langhi ,Davi Ramos ,2
7199,Michael Langhi ,Fabricio Barbarotti ,1
7200,Michael Langhi ,Garry Tonon,1
7201,Michael Langhi ,Gilbert Burns,3
7202,Michael Langhi ,JT Torres ,4
7203,Michael Langhi ,John Combs,1
7204,Michael Langhi ,Julian Vega ,1
7205,Michael Langhi ,Kevin Mahecha ,1
7206,Michael Langhi ,Mansher Khera ,1
7207,Michael Langhi ,Marcel Goncalves ,1
7208,Michael Langhi ,Marcelo Garcia ,1
7209,Michael Langhi ,Marcio Andre ,1
7210,Michael Langhi ,Pedro Bessa ,1
7211,Michael Langhi ,Rafael Formiga Barbosa ,1
7212,Michael Langhi ,Rodrigo Caporal ,2
7213,Michael Langhi ,Rodrigo Freitas ,1
7214,Michael Langhi ,Victor Silverio ,1
7215,Michael Liera Jr. ,AJ Sousa ,1
7216,Michael Liera Jr. ,Athos Miranda ,1
7217,Michael Liera Jr. ,Breno Bittencourt ,1
7218,Michael Liera Jr. ,Chad Hardy ,1
7219,Michael Liera Jr. ,Daniel Speirn ,1
7220,Michael Liera Jr. ,Dylan Whyte ,2
7221,Michael Liera Jr. ,Felipe Silva ,2
7222,Michael Liera Jr. ,Francisco 'Sinistro' Iturralde ,1
7223,Michael Liera Jr. ,Gabriel Procopio da Fonseca ,1
7224,Michael Liera Jr. ,Giancarlo Bodoni ,1
7225,Michael Liera Jr. ,Hugo Marques ,1
7226,Michael Liera Jr. ,Igor Paiva ,2
7227,Michael Liera Jr. ,Ilke Kubilay Bulut ,1
7228,Michael Liera Jr. ,Israel Sousa ,1
7229,Michael Liera Jr. ,Jaime Canuto ,1
7230,Michael Liera Jr. ,Jake Watson ,1
7231,Michael Liera Jr. ,James Puopolo,1
7232,Michael Liera Jr. ,Jeff Ake ,1
7233,Michael Liera Jr. ,Jeffrey Cummings ,1
7234,Michael Liera Jr. ,John Combs,2
7235,Michael Liera Jr. ,Johnatha Alves,1
7236,Michael Liera Jr. ,Johnny Tama,3
7237,Michael Liera Jr. ,Kauan Barboza ,1
7238,Michael Liera Jr. ,Kim Terra ,1
7239,Michael Liera Jr. ,Manuel Ribamar,2
7240,Michael Liera Jr. ,Marcio Andre ,4
7241,Michael Liera Jr. ,Marcus Wilson ,1
7242,Michael Liera Jr. ,Matheus Luna ,1
7243,Michael Liera Jr. ,Max Lindblad ,1
7244,Michael Liera Jr. ,Nathan Barreto ,1
7245,Michael Liera Jr. ,Nicholas Greene ,1
7246,Michael Liera Jr. ,Nick Greene ,1
7247,Michael Liera Jr. ,Orlando Castillo ,1
7248,Michael Liera Jr. ,Osvaldo Queixinho Moizinho ,1
7249,Michael Liera Jr. ,Pedro Palhares ,1
7250,Michael Liera Jr. ,Philip Miller ,1
7251,Michael Liera Jr. ,Piter Frank ,1
7252,Michael Liera Jr. ,Renato Canuto,1
7253,Michael Liera Jr. ,Ross Nicholls ,1
7254,Michael Liera Jr. ,Sam Snow ,1
7255,Michael Liera Jr. ,Thiago Sa ,1
7256,Michael Liera Jr. ,Todd Walling ,1
7257,Michael Liera Jr. ,Tommi Pulkkanen ,1
7258,Michael Liera Jr. ,Tommy Langaker ,1
7259,Michael Liera Jr. ,Tyrone Gonsalves ,2
7260,Michael Liera Jr. ,Victor Silverio ,1
7261,Michael Liera Jr. ,Vitor Oliveira ,1
7262,Michael Salazar ,Francisco Cueno ,1
7263,Michael Trasso ,Aaron Wilson ,1
7264,Michael Trasso ,David Garmo,1
7265,Michael Trasso ,Jeremy Jackson ,1
7266,Michael Trasso ,Kauan Barboza ,1
7267,Michael Trasso ,Marcelo Mafra ,1
7268,Michael Trasso ,Rodrigo Gortari Barbosa ,1
7269,Michael Trasso ,Stanley Rosa ,1
7270,Michael Trasso ,Victor Silverio ,1
7271,Michele Oliveira ,Pamela Boveda ,1
7272,Michelle Nicolini ,Ana Carolina Schmitt ,1
7273,Michelle Nicolini ,Ariadne Oliveira ,1
7274,Michelle Nicolini ,Beatriz Mesquita ,3
7275,Michelle Nicolini ,Elvira Karppinen ,1
7276,Michelle Nicolini ,Luanna Alzuguir ,2
7277,Michelle Nicolini ,Mackenzie Dern,2
7278,Michelle Nicolini ,Rikako Yuasa ,2
7279,Michelle Nicolini ,Tammi Musumeci ,1
7280,Miha Perhavec,Benjamin Silva IV ,1
7281,Miha Perhavec,Jamie Scott ,1
7282,Miha Perhavec,Kevin Berbrich ,1
7283,Miha Perhavec,Kevin Crane ,1
7284,Mike Davila ,Baret Yoshida ,1
